lat,lon,depth,mag,remark,strike1,dip1,rake1,strike2,dip2,rake2
5.90,126.53,16,4.5,Mindanao - Philippines,,,,,,
5.41,126.69,16,4.4,Mindanao - Philippines,,,,,,
6.00,126.55,26,5.2,Mindanao - Philippines,,,,,,
5.73,126.54,10,3.7,Mindanao - Philippines,,,,,,
5.68,126.26,10,4.5,Mindanao - Philippines,,,,,,
5.47,126.58,10,4.6,Mindanao - Philippines,,,,,,
5.44,126.47,10,4.6,Mindanao - Philippines,,,,,,
5.53,126.56,10,4.3,Mindanao - Philippines,,,,,,
5.59,124.92,52,5.2,Mindanao - Philippines,164.6,87.9,-179.5,74.57,89.5,-2.1
5.59,124.92,52,5.2,Mindanao - Philippines,,,,,,
5.97,126.15,178,4.6,Mindanao - Philippines,,,,,,
5.12,126.39,16,4.8,Mindanao - Philippines,,,,,,
5.98,126.76,71,5.0,Mindanao - Philippines,,,,,,
5.85,126.40,131,4.2,Mindanao - Philippines,,,,,,
5.96,126.17,142,4.5,Mindanao - Philippines,,,,,,
5.57,127.00,108,4.7,Mindanao - Philippines,,,,,,
05.03,125.91,128,4.4,Mindanao - Philippines,,,,,,
5.87,125.29,81,4.6,Mindanao - Philippines,,,,,,
5.13,125.71,169,5.1,Mindanao - Philippines,181.4,66.1,-113.6,48.63,33.1,-47.9
5.13,125.71,169,5.1,Mindanao - Philippines,,,,,,
5.85,126.17,10,4.9,Mindanao - Philippines,,,,,,
5.73,126.35,104,4.9,Mindanao - Philippines,,,,,,
5.95,126.67,10,4.8,Mindanao - Philippines,,,,,,
5.80,126.43,16,4.2,Mindanao - Philippines,,,,,,
5.87,126.74,14,4.4,Mindanao - Philippines,,,,,,
5.10,126.69,10,4.3,Mindanao - Philippines,,,,,,
5.14,126.95,119,3.8,Mindanao - Philippines,,,,,,
5.29,126.18,97,4.6,Mindanao - Philippines,,,,,,
05.06,125.40,10,4.6,Mindanao - Philippines,,,,,,
05.08,126.88,105,4.4,Mindanao - Philippines,,,,,,
5.97,126.83,49,4.6,Mindanao - Philippines,,,,,,
5.57,126.83,121,4.6,Mindanao - Philippines,,,,,,
5.53,126.41,10,4.3,Mindanao - Philippines,,,,,,
5.68,123.95,497,4.6,Mindanao - Philippines,,,,,,
5.99,126.86,134,4.7,Mindanao - Philippines,,,,,,
5.90,126.34,10,4.9,Mindanao - Philippines,,,,,,
5.91,126.39,103,4.9,Mindanao - Philippines,157.3,68.4,-163.1,60.91,74.3,-22.5
5.91,126.39,103,4.9,Mindanao - Philippines,,,,,,
5.35,126.40,22,4.2,Mindanao - Philippines,,,,,,
5.28,126.36,10,4.6,Mindanao - Philippines,,,,,,
05.06,126.83,103,4.3,Mindanao - Philippines,,,,,,
5.53,126.41,10,4.3,Mindanao - Philippines,,,,,,
5.95,124.49,41,5.1,Mindanao - Philippines,135.5,61.6,20.2,35.54,72.3,150.1
5.95,124.49,41,5.1,Mindanao - Philippines,,,,,,
5.95,125.70,74,4.7,Mindanao - Philippines,290.4,42.5,22.6,183.32,75.0,130.2
5.95,125.70,74,4.7,Mindanao - Philippines,,,,,,
05.01,126.42,54,4.6,Mindanao - Philippines,,,,,,
5.98,126.54,67,5.5,Mindanao - Philippines,359.0,19.4,-162.3,252.24,84.2,-71.5
5.98,126.54,67,5.5,Mindanao - Philippines,,,,,,
5.98,126.54,10,5.4,Mindanao - Philippines,,,,,,
5.97,126.57,75,6.0,Mindanao - Philippines,22.4,70.5,62.4,259.88,33.4,142.6
5.97,126.57,75,6.0,Mindanao - Philippines,,,,,,
5.71,126.35,118,5.6,Mindanao - Philippines,156.2,66.6,148.2,260.07,61.1,27.0
5.71,126.35,118,5.6,Mindanao - Philippines,,,,,,
5.87,126.05,124,4.5,Mindanao - Philippines,,,,,,
5.37,126.88,63,5.0,Mindanao - Philippines,95.7,67.6,161.8,192.82,73.3,23.5
5.37,126.88,63,5.0,Mindanao - Philippines,,,,,,
5.61,124.36,15,4.4,Mindanao - Philippines,,,,,,
5.36,126.20,46,4.7,Mindanao - Philippines,,,,,,
5.62,126.32,10,4.5,Mindanao - Philippines,,,,,,
5.31,126.18,143,5.0,Mindanao - Philippines,,,,,,
5.34,126.73,13,4.4,Mindanao - Philippines,,,,,,
5.66,126.81,75,4.8,Mindanao - Philippines,,,,,,
5.97,126.45,153,4.4,Mindanao - Philippines,,,,,,
5.94,125.79,138,5.0,Mindanao - Philippines,,,,,,
5.54,126.60,52,4.8,Mindanao - Philippines,170.5,40.1,56.9,30.92,57.3,114.7
5.54,126.60,52,4.8,Mindanao - Philippines,,,,,,
5.84,126.01,26,4.5,Mindanao - Philippines,,,,,,
5.67,126.68,117,4.2,Mindanao - Philippines,,,,,,
5.71,126.82,134,5.1,Mindanao - Philippines,,,,,,
5.35,126.26,138,4.7,Mindanao - Philippines,,,,,,
5.33,125.46,174,5.0,Mindanao - Philippines,126.7,13.6,-119.5,336.85,78.1,-83.2
5.33,125.46,174,5.0,Mindanao - Philippines,,,,,,
5.57,126.00,150,4.6,Mindanao - Philippines,,,,,,
5.98,126.77,79,4.3,Mindanao - Philippines,,,,,,
5.58,124.59,28,4.6,Mindanao - Philippines,,,,,,
5.71,125.88,135,4.7,Mindanao - Philippines,,,,,,
5.82,126.89,70,4.9,Mindanao - Philippines,,,,,,
5.56,126.31,119,4.3,Mindanao - Philippines,,,,,,
-1.57,139.29,30,5.1,Near North Coast of Irian Jaya,,,,,,
-2.31,140.24,5,4.8,Near North Coast of Irian Jaya,,,,,,
-2.83,139.76,87,4.5,Near North Coast of Irian Jaya,,,,,,
-2.83,139.42,10,5.7,Near North Coast of Irian Jaya,,,,,,
-2.49,140.53,15,4.7,Near North Coast of Irian Jaya,,,,,,
-2.66,139.16,10,5.4,Near North Coast of Irian Jaya,,,,,,
-2.68,139.38,10,5.2,Near North Coast of Irian Jaya,,,,,,
-2.72,139.52,46,5.0,Near North Coast of Irian Jaya,,,,,,
-2.89,139.39,16,4.7,Near North Coast of Irian Jaya,,,,,,
-2.77,140.85,5,4.8,Near North Coast of Irian Jaya,,,,,,
-2.64,139.45,10,3.8,Near North Coast of Irian Jaya,,,,,,
-2.87,139.44,25,4.6,Near North Coast of Irian Jaya,,,,,,
-1.48,138.89,10,4.6,Near North Coast of Irian Jaya,,,,,,
-1.12,138.89,19,4.2,Near North Coast of Irian Jaya,,,,,,
-1.73,139.31,20,4.9,Near North Coast of Irian Jaya,,,,,,
-1.85,139.23,38,5.5,Near North Coast of Irian Jaya,,,,,,
-1.80,139.68,98,4.5,Near North Coast of Irian Jaya,,,,,,
-1.81,138.93,21,4.1,Near North Coast of Irian Jaya,,,,,,
-1.56,139.13,10,3.9,Near North Coast of Irian Jaya,,,,,,
-1.94,139.05,46,4.4,Near North Coast of Irian Jaya,,,,,,
-1.68,138.99,28,4.1,Near North Coast of Irian Jaya,,,,,,
-1.66,139.27,10,4.6,Near North Coast of Irian Jaya,,,,,,
-1.73,139.25,10,5.1,Near North Coast of Irian Jaya,,,,,,
-2.17,139.32,10,4.8,Near North Coast of Irian Jaya,,,,,,
-1.72,139.25,10,4.8,Near North Coast of Irian Jaya,,,,,,
-1.86,139.15,20,5.1,Near North Coast of Irian Jaya,,,,,,
-1.86,139.21,53,4.9,Near North Coast of Irian Jaya,,,,,,
-1.81,139.23,9,4.8,Near North Coast of Irian Jaya,,,,,,
-2.95,139.67,95,6.0,Near North Coast of Irian Jaya,,,,,,
-2.45,140.03,10,3.9,Near North Coast of Irian Jaya,,,,,,
-1.89,139.14,12,4.8,Near North Coast of Irian Jaya,,,,,,
-2.51,139.42,15,2.9,Near North Coast of Irian Jaya,,,,,,
-1.91,139.03,30,4.2,Near North Coast of Irian Jaya,,,,,,
-1.16,138.34,10,4.4,Near North Coast of Irian Jaya,,,,,,
-1.21,138.75,10,4.8,Near North Coast of Irian Jaya,,,,,,
-2.90,139.31,10,4.2,Near North Coast of Irian Jaya,,,,,,
-2.96,139.81,10,4.9,Near North Coast of Irian Jaya,,,,,,
-2.18,140.10,68,4.9,Near North Coast of Irian Jaya,,,,,,
-2.67,139.39,10,4.3,Near North Coast of Irian Jaya,,,,,,
-2.42,140.12,14,4.9,Near North Coast of Irian Jaya,,,,,,
-1.83,137.39,10,3.7,Near North Coast of Irian Jaya,,,,,,
-1.95,137.45,10,5.5,Near North Coast of Irian Jaya,,,,,,
-1.82,139.04,10,4.7,Near North Coast of Irian Jaya,,,,,,
-2.37,140.53,178,3.9,Near North Coast of Irian Jaya,,,,,,
-1.49,139.11,15,4.3,Near North Coast of Irian Jaya,,,,,,
-1.71,139.16,10,5.3,Near North Coast of Irian Jaya,,,,,,
-2.84,139.06,12,4.6,Near North Coast of Irian Jaya,,,,,,
-1.54,139.16,10,4.1,Near North Coast of Irian Jaya,,,,,,
-1.59,139.10,10,4.7,Near North Coast of Irian Jaya,,,,,,
-2.50,140.50,10,4.4,Near North Coast of Irian Jaya,,,,,,
-2.85,140.16,10,3.7,Near North Coast of Irian Jaya,,,,,,
-1.51,139.17,10,4.3,Near North Coast of Irian Jaya,,,,,,
-1.90,138.87,89,3.5,Near North Coast of Irian Jaya,,,,,,
-2.86,139.99,33,3.4,Near North Coast of Irian Jaya,,,,,,
-2.15,139.88,10,2.9,Near North Coast of Irian Jaya,,,,,,
-2.10,139.87,10,3.5,Near North Coast of Irian Jaya,,,,,,
-2.22,139.80,17,4.8,Near North Coast of Irian Jaya,,,,,,
-2.16,139.86,18,4.1,Near North Coast of Irian Jaya,,,,,,
-2.76,140.15,27,3.1,Near North Coast of Irian Jaya,,,,,,
-2.90,140.14,25,2.5,Near North Coast of Irian Jaya,,,,,,
-2.76,139.03,14,3.1,Near North Coast of Irian Jaya,,,,,,
-2.66,140.42,11,3.4,Near North Coast of Irian Jaya,,,,,,
-1.97,139.00,10,3.0,Near North Coast of Irian Jaya,,,,,,
-2.46,139.49,10,3.1,Near North Coast of Irian Jaya,,,,,,
-2.69,140.39,22,2.9,Near North Coast of Irian Jaya,,,,,,
-2.82,139.77,19,3.1,Near North Coast of Irian Jaya,,,,,,
-2.80,139.45,19,3.1,Near North Coast of Irian Jaya,,,,,,
-2.77,140.49,15,3.0,Near North Coast of Irian Jaya,,,,,,
-2.81,139.69,66,3.1,Near North Coast of Irian Jaya,,,,,,
-2.69,139.81,56,3.2,Near North Coast of Irian Jaya,,,,,,
-2.48,139.82,77,3.1,Near North Coast of Irian Jaya,,,,,,
-2.40,140.23,82,2.6,Near North Coast of Irian Jaya,,,,,,
-2.01,140.33,107,4.5,Near North Coast of Irian Jaya,,,,,,
-2.55,139.34,25,3.5,Near North Coast of Irian Jaya,,,,,,
-2.15,139.10,24,3.6,Near North Coast of Irian Jaya,,,,,,
-1.94,139.65,10,3.7,Near North Coast of Irian Jaya,,,,,,
-2.73,139.39,10,4.9,Near North Coast of Irian Jaya,,,,,,
-2.71,139.61,82,4.1,Near North Coast of Irian Jaya,,,,,,
-2.86,140.51,10,3.3,Near North Coast of Irian Jaya,,,,,,
-2.55,140.11,42,2.1,Near North Coast of Irian Jaya,,,,,,
-2.90,140.08,28,2.7,Near North Coast of Irian Jaya,,,,,,
-2.29,140.13,12,4.1,Near North Coast of Irian Jaya,,,,,,
-2.66,139.15,10,4.2,Near North Coast of Irian Jaya,,,,,,
-1.86,138.87,14,4.4,Near North Coast of Irian Jaya,,,,,,
-9.43,115.40,36,3.2,South of Bali - Indonesia,,,,,,
-9.57,115.01,27,2.7,South of Bali - Indonesia,,,,,,
-9.23,114.23,11,2.5,South of Bali - Indonesia,,,,,,
-9.39,115.28,31,2.2,South of Bali - Indonesia,,,,,,
-9.39,114.08,29,3.3,South of Bali - Indonesia,,,,,,
-9.42,114.07,39,3.4,South of Bali - Indonesia,,,,,,
-9.41,114.02,24,3.3,South of Bali - Indonesia,,,,,,
-9.43,114.93,23,3.2,South of Bali - Indonesia,,,,,,
-9.23,115.62,79,3.0,South of Bali - Indonesia,,,,,,
-9.54,114.02,10,3.3,South of Bali - Indonesia,,,,,,
-9.32,114.05,42,3.0,South of Bali - Indonesia,,,,,,
-9.61,115.15,36,3.6,South of Bali - Indonesia,,,,,,
-9.38,114.03,19,3.7,South of Bali - Indonesia,,,,,,
-9.34,114.01,33,3.1,South of Bali - Indonesia,,,,,,
-9.38,115.08,28,3.3,South of Bali - Indonesia,,,,,,
-9.36,114.20,28,3.1,South of Bali - Indonesia,,,,,,
-9.44,115.33,12,3.4,South of Bali - Indonesia,,,,,,
-9.97,114.57,14,3.8,South of Bali - Indonesia,,,,,,
-9.76,114.06,13,4.1,South of Bali - Indonesia,,,,,,
-9.58,114.19,70,4.4,South of Bali - Indonesia,,,,,,
-10.78,115.37,128,4.4,South of Bali - Indonesia,,,,,,
-9.20,114.91,77,2.7,South of Bali - Indonesia,,,,,,
-9.42,115.36,34,3.2,South of Bali - Indonesia,,,,,,
-9.59,114.51,38,3.4,South of Bali - Indonesia,,,,,,
-9.76,114.27,11,4.5,South of Bali - Indonesia,,,,,,
-9.54,115.07,34,3.4,South of Bali - Indonesia,,,,,,
-10.75,114.15,54,4.3,South of Bali - Indonesia,,,,,,
-9.96,114.41,22,3.4,South of Bali - Indonesia,,,,,,
-9.47,115.09,31,2.9,South of Bali - Indonesia,,,,,,
-9.18,115.21,162,3.6,South of Bali - Indonesia,,,,,,
-9.80,114.94,53,3.2,South of Bali - Indonesia,,,,,,
-9.17,114.92,83,3.0,South of Bali - Indonesia,,,,,,
-10.19,114.43,99,4.3,South of Bali - Indonesia,,,,,,
-9.18,115.33,59,3.7,South of Bali - Indonesia,,,,,,
-9.66,114.62,53,4.5,South of Bali - Indonesia,,,,,,
-9.38,114.06,10,3.3,South of Bali - Indonesia,,,,,,
-9.44,115.49,34,3.3,South of Bali - Indonesia,,,,,,
-9.55,115.12,27,3.8,South of Bali - Indonesia,,,,,,
-9.22,114.21,28,3.8,South of Bali - Indonesia,,,,,,
-9.46,115.28,47,3.6,South of Bali - Indonesia,,,,,,
-9.26,114.31,29,3.8,South of Bali - Indonesia,,,,,,
-9.45,114.02,23,4.0,South of Bali - Indonesia,,,,,,
-9.53,114.02,10,5.3,South of Bali - Indonesia,,,,,,
-9.43,115.13,44,3.6,South of Bali - Indonesia,,,,,,
-9.27,114.31,91,3.3,South of Bali - Indonesia,,,,,,
-9.74,114.05,10,4.9,South of Bali - Indonesia,,,,,,
-9.54,114.23,19,3.0,South of Bali - Indonesia,,,,,,
-9.30,114.00,19,3.6,South of Bali - Indonesia,,,,,,
-9.29,114.97,27,2.9,South of Bali - Indonesia,,,,,,
-10.68,115.32,10,4.1,South of Bali - Indonesia,,,,,,
-9.34,115.12,40,3.1,South of Bali - Indonesia,,,,,,
-9.69,115.02,15,3.7,South of Bali - Indonesia,,,,,,
-10.03,115.70,15,3.7,South of Bali - Indonesia,,,,,,
-9.40,114.07,62,4.4,South of Bali - Indonesia,,,,,,
-9.42,115.76,42,3.5,South of Bali - Indonesia,,,,,,
-10.12,115.84,22,3.5,South of Bali - Indonesia,,,,,,
-9.19,114.07,47,4.9,South of Bali - Indonesia,,,,,,
-9.34,114.01,32,3.1,South of Bali - Indonesia,,,,,,
-9.62,114.49,27,3.3,South of Bali - Indonesia,,,,,,
-9.55,114.54,13,2.7,South of Bali - Indonesia,,,,,,
-9.55,114.59,54,3.3,South of Bali - Indonesia,,,,,,
-9.66,114.56,41,3.6,South of Bali - Indonesia,,,,,,
-9.63,114.49,62,5.3,South of Bali - Indonesia,,,,,,
-9.60,114.64,40,3.9,South of Bali - Indonesia,,,,,,
-9.61,114.65,20,3.2,South of Bali - Indonesia,,,,,,
-9.56,114.52,29,3.8,South of Bali - Indonesia,,,,,,
-9.71,114.49,73,6.4,South of Bali - Indonesia,296.6,66.0,29.8,193.43,63.0,152.8
-9.71,114.49,73,6.4,South of Bali - Indonesia,,,,,,
-9.66,114.49,28,3.8,South of Bali - Indonesia,,,,,,
-9.54,114.58,44,4.6,South of Bali - Indonesia,,,,,,
-9.41,115.14,39,3.8,South of Bali - Indonesia,,,,,,
-9.42,114.09,10,2.7,South of Bali - Indonesia,,,,,,
-9.40,114.61,54,3.6,South of Bali - Indonesia,,,,,,
-9.56,114.55,73,3.3,South of Bali - Indonesia,,,,,,
-9.73,114.29,44,3.8,South of Bali - Indonesia,,,,,,
-9.17,115.20,72,3.3,South of Bali - Indonesia,,,,,,
-9.81,114.25,14,3.8,South of Bali - Indonesia,,,,,,
-9.83,115.02,11,2.6,South of Bali - Indonesia,,,,,,
-9.81,115.00,25,2.4,South of Bali - Indonesia,,,,,,
-9.85,114.91,28,3.0,South of Bali - Indonesia,,,,,,
-9.83,114.99,33,2.9,South of Bali - Indonesia,,,,,,
-9.71,114.94,54,2.7,South of Bali - Indonesia,,,,,,
-9.84,115.01,19,3.1,South of Bali - Indonesia,,,,,,
-9.32,115.65,65,5.1,South of Bali - Indonesia,,,,,,
-9.75,114.87,12,3.7,South of Bali - Indonesia,,,,,,
-9.73,115.00,26,3.4,South of Bali - Indonesia,,,,,,
-9.37,114.07,10,3.2,South of Bali - Indonesia,,,,,,
-9.17,114.72,47,2.3,South of Bali - Indonesia,,,,,,
-9.55,114.02,24,3.4,South of Bali - Indonesia,,,,,,
-9.23,114.07,18,2.5,South of Bali - Indonesia,,,,,,
-9.53,114.43,10,2.7,South of Bali - Indonesia,,,,,,
-9.60,114.52,19,4.1,South of Bali - Indonesia,,,,,,
-9.39,114.44,16,2.8,South of Bali - Indonesia,,,,,,
-10.51,114.75,10,3.8,South of Bali - Indonesia,,,,,,
-9.12,115.31,13,3.4,South of Bali - Indonesia,,,,,,
-9.56,115.57,22,4.3,South of Bali - Indonesia,,,,,,
-9.19,115.43,60,2.8,South of Bali - Indonesia,,,,,,
-9.43,115.15,33,2.9,South of Bali - Indonesia,,,,,,
-9.44,115.04,30,3.3,South of Bali - Indonesia,,,,,,
-9.11,115.18,76,2.4,South of Bali - Indonesia,,,,,,
-9.45,114.17,68,2.7,South of Bali - Indonesia,,,,,,
-9.30,114.71,32,3.6,South of Bali - Indonesia,,,,,,
-9.60,114.23,10,2.9,South of Bali - Indonesia,,,,,,
-9.48,115.27,19,3.0,South of Bali - Indonesia,,,,,,
-9.65,115.04,26,3.3,South of Bali - Indonesia,,,,,,
-9.10,114.52,26,3.0,South of Bali - Indonesia,,,,,,
-9.46,115.11,23,2.5,South of Bali - Indonesia,,,,,,
-9.48,115.79,17,2.7,South of Bali - Indonesia,,,,,,
-9.41,114.47,70,2.9,South of Bali - Indonesia,,,,,,
-9.42,115.49,37,3.0,South of Bali - Indonesia,,,,,,
-9.39,114.03,22,2.7,South of Bali - Indonesia,,,,,,
-9.96,114.35,28,3.5,South of Bali - Indonesia,,,,,,
-9.52,114.51,56,2.9,South of Bali - Indonesia,,,,,,
-9.57,115.03,55,3.2,South of Bali - Indonesia,,,,,,
-9.02,115.83,93,3.9,South of Bali - Indonesia,,,,,,
-9.73,115.47,10,3.1,South of Bali - Indonesia,,,,,,
-9.73,114.29,48,3.0,South of Bali - Indonesia,,,,,,
-9.46,114.12,54,4.5,South of Bali - Indonesia,,,,,,
-9.52,115.17,16,2.7,South of Bali - Indonesia,,,,,,
-9.42,115.99,12,2.4,South of Bali - Indonesia,,,,,,
-9.36,114.02,17,3.9,South of Bali - Indonesia,,,,,,
-9.33,115.14,26,3.2,South of Bali - Indonesia,,,,,,
-9.60,115.95,52,3.2,South of Bali - Indonesia,,,,,,
-9.45,114.14,68,3.4,South of Bali - Indonesia,,,,,,
-9.51,115.21,27,3.5,South of Bali - Indonesia,,,,,,
-9.41,115.15,28,3.0,South of Bali - Indonesia,,,,,,
-9.39,115.15,14,2.9,South of Bali - Indonesia,,,,,,
-9.29,115.98,28,2.8,South of Bali - Indonesia,,,,,,
-9.49,115.21,15,3.9,South of Bali - Indonesia,,,,,,
-9.67,114.26,10,4.7,South of Bali - Indonesia,,,,,,
-9.67,115.26,11,4.0,South of Bali - Indonesia,,,,,,
-9.73,115.92,33,4.1,South of Bali - Indonesia,,,,,,
-9.43,114.25,26,3.3,South of Bali - Indonesia,,,,,,
-9.47,115.60,18,3.3,South of Bali - Indonesia,,,,,,
-9.34,115.67,47,3.4,South of Bali - Indonesia,,,,,,
-9.66,114.05,26,4.6,South of Bali - Indonesia,,,,,,
-9.57,114.05,10,3.9,South of Bali - Indonesia,,,,,,
-9.80,114.57,46,3.7,South of Bali - Indonesia,,,,,,
-9.74,114.60,22,3.5,South of Bali - Indonesia,,,,,,
-9.39,114.06,31,4.5,South of Bali - Indonesia,,,,,,
-9.41,114.26,10,3.5,South of Bali - Indonesia,,,,,,
-9.61,114.67,10,3.1,South of Bali - Indonesia,,,,,,
-9.28,115.72,77,4.4,South of Bali - Indonesia,,,,,,
-9.30,115.15,60,3.9,South of Bali - Indonesia,,,,,,
-10.81,114.06,27,4.1,South of Bali - Indonesia,,,,,,
-9.56,114.02,10,3.7,South of Bali - Indonesia,,,,,,
-9.63,114.69,21,3.4,South of Bali - Indonesia,,,,,,
-9.51,114.17,27,3.5,South of Bali - Indonesia,,,,,,
-10.68,114.17,10,5.1,South of Bali - Indonesia,,,,,,
-9.31,115.05,26,2.3,South of Bali - Indonesia,,,,,,
-9.64,114.76,10,3.4,South of Bali - Indonesia,,,,,,
-9.43,114.27,10,3.7,South of Bali - Indonesia,,,,,,
-0.23,124.25,25,3.4,Southern Molucca Sea,,,,,,
-1.00,126.77,22,4.4,Southern Molucca Sea,,,,,,
-0.10,124.44,10,4.4,Southern Molucca Sea,,,,,,
-0.06,124.44,10,4.4,Southern Molucca Sea,,,,,,
-0.18,125.33,22,4.2,Southern Molucca Sea,,,,,,
-0.09,124.88,57,3.8,Southern Molucca Sea,,,,,,
-0.95,126.86,10,4.8,Southern Molucca Sea,,,,,,
-0.98,126.85,10,4.0,Southern Molucca Sea,,,,,,
-1.68,124.07,37,4.6,Southern Molucca Sea,,,,,,
-0.07,124.43,69,4.7,Southern Molucca Sea,,,,,,
-0.23,125.00,49,4.8,Southern Molucca Sea,,,,,,
-0.00,124.02,79,3.9,Southern Molucca Sea,,,,,,
-0.22,124.93,25,3.5,Southern Molucca Sea,,,,,,
-1.97,124.07,26,3.5,Southern Molucca Sea,,,,,,
-0.02,124.55,55,4.6,Southern Molucca Sea,,,,,,
-0.23,124.57,50,4.7,Southern Molucca Sea,,,,,,
-0.31,124.53,25,4.5,Southern Molucca Sea,,,,,,
-0.08,124.42,83,5.2,Southern Molucca Sea,,,,,,
-0.08,125.05,13,3.4,Southern Molucca Sea,,,,,,
-0.10,124.41,16,3.3,Southern Molucca Sea,,,,,,
-0.19,124.59,34,3.8,Southern Molucca Sea,,,,,,
-0.10,124.48,15,4.2,Southern Molucca Sea,,,,,,
-0.17,124.46,15,3.5,Southern Molucca Sea,,,,,,
-0.04,124.34,26,4.4,Southern Molucca Sea,,,,,,
-0.48,124.34,28,3.4,Southern Molucca Sea,,,,,,
-0.19,124.04,13,3.5,Southern Molucca Sea,,,,,,
-0.94,124.53,12,3.4,Southern Molucca Sea,,,,,,
-1.32,126.25,17,3.1,Southern Molucca Sea,,,,,,
-0.39,124.04,92,3.8,Southern Molucca Sea,,,,,,
-0.30,125.16,31,3.2,Southern Molucca Sea,,,,,,
-1.93,125.86,15,4.0,Southern Molucca Sea,,,,,,
-2.00,125.85,18,4.3,Southern Molucca Sea,,,,,,
-1.62,124.43,20,3.0,Southern Molucca Sea,,,,,,
-0.08,124.16,27,2.8,Southern Molucca Sea,,,,,,
-0.54,124.40,29,4.5,Southern Molucca Sea,,,,,,
-0.21,124.65,25,3.5,Southern Molucca Sea,,,,,,
-0.01,124.43,59,4.7,Southern Molucca Sea,,,,,,
-0.17,125.26,10,4.7,Southern Molucca Sea,,,,,,
-1.40,126.25,44,3.6,Southern Molucca Sea,,,,,,
-0.41,124.97,34,4.0,Southern Molucca Sea,,,,,,
-0.21,124.57,12,3.9,Southern Molucca Sea,,,,,,
-0.30,125.31,10,3.8,Southern Molucca Sea,,,,,,
-0.30,124.94,19,3.5,Southern Molucca Sea,,,,,,
-0.21,126.68,10,4.4,Southern Molucca Sea,,,,,,
-1.99,126.61,10,3.7,Southern Molucca Sea,,,,,,
-0.04,124.55,70,5.0,Southern Molucca Sea,,,,,,
-1.90,125.87,17,3.6,Southern Molucca Sea,,,,,,
-0.15,124.38,15,4.0,Southern Molucca Sea,,,,,,
-0.75,126.78,10,2.8,Southern Molucca Sea,,,,,,
-0.03,124.35,64,4.7,Southern Molucca Sea,,,,,,
-0.07,124.12,54,3.2,Southern Molucca Sea,,,,,,
-0.10,124.55,35,4.0,Southern Molucca Sea,,,,,,
-0.09,125.17,10,3.3,Southern Molucca Sea,,,,,,
-0.30,125.38,10,3.5,Southern Molucca Sea,,,,,,
-0.24,124.57,70,3.6,Southern Molucca Sea,,,,,,
-0.05,124.44,26,3.4,Southern Molucca Sea,,,,,,
-0.13,125.24,12,4.3,Southern Molucca Sea,,,,,,
-0.66,126.75,27,2.5,Southern Molucca Sea,,,,,,
-0.11,125.05,29,3.1,Southern Molucca Sea,,,,,,
-1.64,126.49,20,3.2,Southern Molucca Sea,,,,,,
-0.31,124.41,13,3.0,Southern Molucca Sea,,,,,,
-0.54,126.77,43,3.7,Southern Molucca Sea,,,,,,
-1.26,124.76,26,3.9,Southern Molucca Sea,,,,,,
-0.98,126.84,10,4.9,Southern Molucca Sea,,,,,,
-0.26,124.25,22,3.6,Southern Molucca Sea,,,,,,
-1.23,126.29,10,4.8,Southern Molucca Sea,,,,,,
-1.25,126.27,10,4.6,Southern Molucca Sea,,,,,,
-0.34,126.98,68,5.2,Southern Molucca Sea,,,,,,
-0.01,126.69,77,2.7,Southern Molucca Sea,,,,,,
-0.36,126.58,10,3.0,Southern Molucca Sea,,,,,,
-0.34,124.24,25,4.7,Southern Molucca Sea,,,,,,
-0.18,124.38,54,3.7,Southern Molucca Sea,,,,,,
-1.33,126.29,10,2.7,Southern Molucca Sea,,,,,,
-0.06,124.63,10,2.9,Southern Molucca Sea,,,,,,
-0.18,124.78,26,4.4,Southern Molucca Sea,,,,,,
-0.32,125.23,10,4.0,Southern Molucca Sea,,,,,,
-0.11,124.51,12,3.4,Southern Molucca Sea,,,,,,
-0.31,124.10,13,3.2,Southern Molucca Sea,,,,,,
-0.21,124.97,10,3.9,Southern Molucca Sea,,,,,,
-0.22,125.23,10,4.6,Southern Molucca Sea,,,,,,
-0.33,125.26,16,3.6,Southern Molucca Sea,,,,,,
-0.61,126.71,10,2.6,Southern Molucca Sea,,,,,,
-1.32,126.25,26,4.1,Southern Molucca Sea,,,,,,
-1.30,126.18,24,4.1,Southern Molucca Sea,,,,,,
-0.01,126.57,10,2.9,Southern Molucca Sea,,,,,,
-0.01,124.52,12,3.3,Southern Molucca Sea,,,,,,
-0.24,124.59,15,3.6,Southern Molucca Sea,,,,,,
-1.55,126.45,12,2.8,Southern Molucca Sea,,,,,,
-1.75,124.80,10,3.9,Southern Molucca Sea,,,,,,
-0.33,125.55,43,4.6,Southern Molucca Sea,,,,,,
-0.31,125.59,48,4.4,Southern Molucca Sea,,,,,,
-0.28,125.61,21,4.1,Southern Molucca Sea,,,,,,
-0.24,125.62,10,4.0,Southern Molucca Sea,,,,,,
-0.25,125.60,18,3.8,Southern Molucca Sea,,,,,,
-1.64,124.67,37,3.2,Southern Molucca Sea,,,,,,
-0.20,124.45,14,3.7,Southern Molucca Sea,,,,,,
-1.53,126.46,12,3.8,Southern Molucca Sea,,,,,,
-1.08,126.91,10,4.7,Southern Molucca Sea,,,,,,
-0.28,125.67,10,3.7,Southern Molucca Sea,,,,,,
-0.27,125.34,12,4.1,Southern Molucca Sea,,,,,,
-0.16,124.03,20,3.7,Southern Molucca Sea,,,,,,
